timestamp,x,y,raw_x,raw_y
1741945291065,684.4000,421.4000,683.0000,386.0000
1741945291100,697.4000,423.8000,736.0000,438.0000
1741945291126,694.4000,423.2000,706.0000,421.0000
1741945291154,710.2000,419.6000,755.0000,414.0000
1741945291181,713.4000,417.8000,687.0000,430.0000
1741945291208,701.6000,412.8000,624.0000,361.0000
1741945291236,689.4000,399.4000,675.0000,371.0000
1741945291267,686.2000,406.2000,690.0000,455.0000
1741945291298,690.4000,406.8000,776.0000,417.0000
1741945291331,716.2000,406.8000,816.0000,430.0000
1741945291368,743.4000,424.4000,760.0000,449.0000
1741945291404,758.2000,437.6000,749.0000,437.0000
1741945291431,773.2000,430.4000,765.0000,419.0000
1741945291470,781.6000,443.0000,818.0000,480.0000
1741945291504,767.6000,440.0000,746.0000,415.0000
1741945291537,758.4000,419.4000,714.0000,346.0000
1741945291567,746.6000,413.2000,690.0000,406.0000
1741945291601,769.0000,400.6000,877.0000,356.0000
1741945291633,778.4000,373.8000,865.0000,346.0000
1741945291670,800.4000,347.8000,856.0000,285.0000
1741945291701,827.6000,343.2000,850.0000,323.0000
1741945291731,854.2000,326.8000,823.0000,324.0000
1741945291767,835.4000,322.6000,783.0000,335.0000
1741945291828,842.6000,310.2000,901.0000,284.0000
1741945291893,855.4000,332.4000,920.0000,396.0000
1741945291930,837.6000,333.8000,761.0000,330.0000
1741945291964,865.8000,348.6000,964.0000,398.0000
1741945291996,879.2000,368.6000,850.0000,435.0000
1741945292038,892.6000,373.8000,968.0000,310.0000
1741945292063,894.4000,361.4000,929.0000,334.0000
1741945292104,921.8000,365.2000,898.0000,349.0000
1741945292135,889.4000,352.8000,802.0000,336.0000
1741945292171,894.0000,340.2000,873.0000,372.0000
1741945292198,842.6000,358.8000,711.0000,403.0000
1741945292237,792.4000,368.2000,678.0000,381.0000
1741945292270,748.8000,363.6000,680.0000,326.0000
1741945292298,748.2000,365.2000,799.0000,344.0000
1741945292334,702.4000,354.2000,644.0000,317.0000
1741945292377,730.0000,350.8000,849.0000,386.0000
1741945292401,736.4000,335.8000,710.0000,306.0000
1741945292434,738.2000,330.2000,689.0000,298.0000
1741945292468,745.2000,323.6000,834.0000,311.0000
1741945292505,780.2000,325.2000,819.0000,325.0000
1741945292536,752.4000,307.6000,710.0000,298.0000
1741945292569,784.4000,328.0000,870.0000,408.0000
1741945292604,803.4000,337.2000,784.0000,344.0000
1741945292634,792.8000,353.8000,781.0000,394.0000
1741945292665,770.6000,373.4000,708.0000,423.0000
1741945292704,775.8000,402.0000,736.0000,441.0000
1741945292732,741.0000,393.8000,696.0000,367.0000
1741945292769,717.2000,397.4000,665.0000,362.0000
1741945292798,692.6000,386.8000,658.0000,341.0000
1741945292834,690.4000,384.0000,697.0000,409.0000
1741945292867,688.0000,379.0000,724.0000,416.0000
1741945292901,670.4000,367.4000,608.0000,309.0000
1741945292932,668.2000,354.8000,654.0000,299.0000
1741945292970,680.8000,370.8000,721.0000,421.0000
1741945292999,673.6000,368.2000,661.0000,396.0000
1741945293034,665.6000,370.0000,684.0000,425.0000
1741945293063,671.0000,404.0000,635.0000,479.0000
1741945293100,691.0000,430.6000,754.0000,432.0000
1741945293131,690.2000,438.8000,717.0000,462.0000
1741945293168,688.0000,444.4000,650.0000,424.0000
1741945293204,665.8000,452.6000,573.0000,466.0000
1741945293234,655.8000,440.8000,585.0000,420.0000
1741945293267,619.4000,450.6000,572.0000,481.0000
1741945293298,608.6000,459.2000,663.0000,505.0000
1741945293325,593.4000,476.0000,574.0000,508.0000
1741945293351,602.4000,481.6000,618.0000,494.0000
1741945293380,619.6000,500.2000,671.0000,513.0000
1741945293417,641.2000,510.0000,680.0000,530.0000
1741945293438,645.6000,515.0000,685.0000,530.0000
1741945293465,669.8000,519.6000,695.0000,531.0000
1741945293491,672.8000,520.2000,633.0000,497.0000
1741945293518,673.4000,526.2000,674.0000,543.0000
1741945293545,667.4000,520.2000,650.0000,500.0000
1741945293582,645.0000,507.0000,573.0000,464.0000
1741945293617,634.6000,508.0000,643.0000,536.0000
1741945293646,641.4000,513.8000,667.0000,526.0000
1741945293682,616.8000,496.0000,551.0000,454.0000
1741945293722,609.2000,486.0000,612.0000,450.0000
1741945293749,615.2000,489.6000,603.0000,482.0000
1741945293788,614.6000,469.8000,640.0000,437.0000
1741945293814,607.6000,452.2000,632.0000,438.0000
1741945293851,632.4000,463.2000,675.0000,509.0000
1741945293882,632.8000,464.8000,614.0000,458.0000
1741945293917,648.4000,475.8000,681.0000,537.0000
1741945293946,643.0000,486.4000,613.0000,490.0000
1741945293986,629.0000,488.6000,562.0000,449.0000
1741945294021,608.2000,468.6000,571.0000,409.0000
1741945294050,620.2000,468.6000,674.0000,458.0000
1741945294087,596.6000,439.6000,563.0000,392.0000
1741945294118,569.8000,419.4000,479.0000,389.0000
1741945294154,573.6000,411.4000,581.0000,409.0000
1741945294182,586.4000,414.2000,635.0000,423.0000
1741945294217,583.8000,409.6000,661.0000,435.0000
1741945294246,602.0000,417.6000,654.0000,432.0000
1741945294283,618.6000,424.0000,562.0000,421.0000
1741945294320,630.4000,425.4000,640.0000,416.0000
1741945294347,629.4000,430.0000,630.0000,446.0000
1741945294383,625.4000,429.8000,641.0000,434.0000
1741945294419,634.8000,423.6000,701.0000,401.0000
1741945294447,652.8000,394.8000,652.0000,277.0000
1741945294482,658.6000,374.2000,669.0000,313.0000
1741945294512,667.4000,352.4000,674.0000,337.0000
1741945294549,657.8000,329.8000,593.0000,321.0000
1741945294582,622.6000,301.8000,525.0000,261.0000
1741945294615,596.0000,308.6000,519.0000,311.0000
1741945294653,558.8000,295.8000,483.0000,249.0000
1741945294683,518.6000,283.4000,473.0000,275.0000
1741945294711,488.4000,262.6000,442.0000,217.0000
1741945294749,457.0000,252.6000,368.0000,211.0000
1741945294777,449.8000,250.0000,483.0000,298.0000
1741945294805,434.2000,239.2000,405.0000,195.0000
1741945294832,419.8000,219.0000,401.0000,174.0000
1741945294857,431.4000,221.4000,500.0000,229.0000
1741945294887,439.4000,222.8000,408.0000,218.0000
1741945294916,440.0000,207.8000,486.0000,223.0000
1741945294951,457.8000,208.2000,494.0000,197.0000
1741945294981,456.8000,222.8000,396.0000,247.0000
1741945295013,443.6000,230.8000,434.0000,269.0000
1741945295055,457.8000,231.2000,479.0000,220.0000
1741945295082,454.6000,237.2000,470.0000,253.0000
1741945295121,428.6000,236.8000,364.0000,195.0000
1741945295147,431.0000,216.4000,408.0000,145.0000
1741945295185,422.0000,203.8000,389.0000,206.0000
1741945295220,397.0000,200.6000,354.0000,204.0000
1741945295245,380.0000,197.2000,385.0000,236.0000
1741945295283,391.4000,210.8000,421.0000,263.0000
1741945295311,394.8000,205.2000,425.0000,117.0000
1741945295354,420.0000,188.0000,515.0000,120.0000
1741945295382,436.8000,165.4000,438.0000,91.0000
1741945295410,422.6000,137.6000,314.0000,97.0000
1741945295439,423.2000,109.2000,424.0000,121.0000
1741945295465,411.8000,133.8000,368.0000,240.0000
1741945295491,399.0000,138.0000,451.0000,141.0000
1741945295519,415.4000,163.8000,520.0000,220.0000
1741945295547,442.8000,195.8000,451.0000,257.0000
1741945295575,458.2000,221.2000,501.0000,248.0000
1741945295619,474.0000,216.6000,447.0000,217.0000
1741945295649,481.6000,245.2000,489.0000,284.0000
1741945295681,458.2000,222.4000,403.0000,106.0000
1741945295716,455.2000,198.6000,436.0000,138.0000
1741945295751,438.0000,177.8000,415.0000,144.0000
1741945295784,421.8000,162.4000,366.0000,140.0000
1741945295818,394.6000,137.8000,353.0000,161.0000
1741945295850,401.6000,140.6000,438.0000,120.0000
1741945295877,389.4000,133.2000,375.0000,101.0000
1741945295905,393.2000,150.0000,434.0000,228.0000
1741945295932,400.4000,152.2000,402.0000,151.0000
1741945295966,411.2000,157.4000,407.0000,187.0000
1741945295999,392.4000,165.8000,344.0000,162.0000
1741945296026,395.0000,176.0000,388.0000,152.0000
1741945296054,380.8000,183.4000,363.0000,265.0000
1741945296081,377.8000,186.2000,387.0000,165.0000
1741945296120,375.2000,173.0000,394.0000,121.0000
1741945296152,383.4000,170.2000,385.0000,148.0000
1741945296186,384.8000,172.6000,395.0000,164.0000
1741945296221,399.2000,163.4000,435.0000,219.0000
1741945296250,392.8000,156.0000,355.0000,128.0000
1741945296281,393.6000,167.8000,398.0000,180.0000
1741945296316,397.2000,173.4000,403.0000,176.0000
1741945296346,400.0000,161.4000,409.0000,104.0000
1741945296383,383.4000,143.2000,352.0000,128.0000
1741945296419,392.0000,147.0000,398.0000,147.0000
1741945296450,390.2000,143.0000,389.0000,160.0000
1741945296484,398.8000,133.4000,446.0000,128.0000
1741945296514,402.2000,142.6000,426.0000,150.0000
1741945296552,415.4000,161.2000,418.0000,221.0000
1741945296580,428.0000,170.2000,461.0000,192.0000
1741945296618,477.2000,186.4000,635.0000,241.0000
1741945296646,507.4000,207.2000,597.0000,232.0000
1741945296683,551.8000,226.8000,648.0000,248.0000
1741945296715,597.2000,230.8000,645.0000,241.0000
1741945296750,632.0000,257.4000,635.0000,325.0000
1741945296779,646.4000,263.0000,707.0000,269.0000
1741945296806,667.8000,270.4000,704.0000,269.0000
1741945296833,676.4000,275.8000,691.0000,275.0000
1741945296859,693.4000,281.2000,730.0000,268.0000
1741945296886,700.0000,277.4000,668.0000,306.0000
1741945296913,667.8000,266.8000,546.0000,216.0000
1741945296945,645.0000,245.8000,590.0000,164.0000
1741945296972,611.2000,226.2000,522.0000,177.0000
1741945296998,562.2000,201.0000,485.0000,142.0000
1741945297025,568.8000,201.0000,701.0000,306.0000
1741945297050,599.8000,205.4000,701.0000,238.0000
1741945297083,635.6000,221.4000,769.0000,244.0000
1741945297115,691.4000,232.2000,801.0000,231.0000
1741945297153,737.2000,243.2000,714.0000,197.0000
1741945297186,748.6000,237.2000,758.0000,276.0000
1741945297221,763.4000,252.4000,775.0000,314.0000
1741945297255,758.4000,256.2000,744.0000,263.0000
1741945297284,765.4000,261.0000,836.0000,255.0000
1741945297318,787.0000,275.6000,822.0000,270.0000
1741945297347,771.4000,278.8000,680.0000,292.0000
1741945297374,747.8000,268.0000,657.0000,260.0000
1741945297418,728.4000,257.2000,647.0000,209.0000
1741945297445,670.0000,234.2000,544.0000,140.0000
1741945297483,625.4000,212.2000,599.0000,160.0000
1741945297512,629.8000,198.2000,702.0000,222.0000
1741945297550,636.8000,199.8000,692.0000,268.0000
1741945297585,644.6000,203.2000,686.0000,226.0000
1741945297613,684.0000,226.8000,741.0000,258.0000
1741945297650,699.2000,232.0000,675.0000,186.0000
1741945297685,711.2000,233.6000,762.0000,230.0000
1741945297717,725.6000,226.0000,764.0000,230.0000
1741945297754,716.6000,226.8000,641.0000,230.0000
1741945297780,748.8000,231.6000,902.0000,282.0000
1741945297816,773.0000,252.4000,796.0000,290.0000
1741945297839,798.4000,280.4000,889.0000,370.0000
1741945297864,810.8000,284.4000,826.0000,250.0000
1741945297900,804.0000,278.0000,607.0000,198.0000
1741945297935,773.8000,265.0000,751.0000,217.0000
1741945297966,774.2000,266.4000,798.0000,297.0000
1741945298001,741.6000,240.0000,726.0000,238.0000
1741945298030,722.2000,235.8000,729.0000,229.0000
1741945298070,771.0000,242.2000,851.0000,230.0000
1741945298101,763.8000,241.6000,715.0000,214.0000
1741945298139,726.2000,232.2000,610.0000,250.0000
1741945298171,726.0000,226.8000,725.0000,211.0000
1741945298201,739.0000,234.2000,794.0000,266.0000
1741945298231,723.2000,240.4000,772.0000,261.0000
1741945298270,726.8000,249.8000,733.0000,261.0000
1741945298301,779.0000,262.0000,871.0000,311.0000
1741945298336,800.8000,277.0000,834.0000,286.0000
1741945298370,806.4000,281.0000,822.0000,286.0000
1741945298403,814.0000,288.6000,810.0000,299.0000
1741945298436,816.0000,294.6000,743.0000,291.0000
1741945298465,808.4000,276.6000,833.0000,221.0000
1741945298502,806.0000,249.8000,822.0000,152.0000
1741945298536,818.8000,247.4000,886.0000,274.0000
1741945298569,807.8000,249.4000,755.0000,309.0000
1741945298602,831.6000,254.6000,862.0000,317.0000
1741945298630,821.4000,280.0000,782.0000,348.0000
1741945298670,830.4000,309.8000,867.0000,301.0000
1741945298703,813.0000,317.8000,799.0000,314.0000
1741945298735,836.8000,330.6000,874.0000,373.0000
1741945298765,822.0000,344.4000,788.0000,386.0000
1741945298801,831.0000,345.6000,827.0000,354.0000
1741945298833,802.4000,360.6000,724.0000,376.0000
1741945298866,829.6000,380.8000,935.0000,415.0000
1741945298901,820.2000,372.8000,827.0000,333.0000
1741945298938,824.0000,371.6000,807.0000,380.0000
1741945298968,834.0000,373.4000,877.0000,363.0000
1741945299003,865.8000,383.8000,883.0000,428.0000
1741945299033,849.6000,378.6000,854.0000,389.0000
1741945299065,861.2000,406.8000,885.0000,474.0000
1741945299102,886.4000,440.0000,933.0000,546.0000
1741945299131,875.2000,464.8000,821.0000,487.0000
1741945299171,871.8000,470.8000,866.0000,458.0000
1741945299196,878.0000,485.0000,885.0000,460.0000
1741945299238,859.4000,486.8000,792.0000,483.0000
1741945299267,826.0000,468.4000,766.0000,454.0000
1741945299301,814.8000,463.8000,765.0000,464.0000
1741945299328,800.0000,466.6000,792.0000,472.0000
1741945299357,776.0000,458.6000,765.0000,420.0000
1741945299396,742.6000,419.2000,625.0000,286.0000
1741945299422,739.6000,425.8000,751.0000,487.0000
1741945299452,719.6000,422.8000,665.0000,449.0000
1741945299481,700.2000,412.4000,695.0000,420.0000
1741945299510,679.2000,405.4000,660.0000,385.0000
1741945299538,700.4000,431.6000,731.0000,417.0000
1741945299567,693.6000,425.6000,717.0000,457.0000
1741945299596,711.0000,432.0000,752.0000,481.0000
1741945299622,714.0000,429.6000,710.0000,408.0000
1741945299647,749.2000,459.0000,836.0000,532.0000
1741945299683,757.4000,474.4000,772.0000,494.0000
1741945299717,759.2000,485.2000,726.0000,511.0000
1741945299749,729.6000,465.2000,604.0000,381.0000
1741945299785,740.6000,484.0000,765.0000,502.0000
1741945299817,732.8000,479.2000,797.0000,508.0000
1741945299850,751.4000,477.4000,865.0000,485.0000
1741945299883,773.2000,475.6000,835.0000,502.0000
1741945299915,816.6000,499.0000,821.0000,498.0000
1741945299950,814.2000,494.8000,753.0000,481.0000
1741945299982,811.6000,484.0000,784.0000,454.0000
1741945300017,749.8000,444.0000,556.0000,285.0000
1741945300055,763.4000,463.2000,903.0000,598.0000
1741945300084,745.0000,458.2000,729.0000,473.0000
1741945300119,767.4000,472.6000,865.0000,553.0000
1741945300150,786.2000,502.4000,878.0000,603.0000
1741945300185,815.0000,548.2000,700.0000,514.0000
1741945300214,773.6000,522.0000,696.0000,467.0000
1741945300250,790.8000,533.0000,815.0000,528.0000
1741945300284,751.0000,516.0000,666.0000,468.0000
1741945300315,713.4000,493.4000,690.0000,490.0000
1741945300349,701.4000,472.4000,640.0000,409.0000
1741945300385,709.0000,474.8000,734.0000,479.0000
1741945300421,715.6000,474.0000,848.0000,524.0000
1741945300446,741.6000,482.8000,796.0000,512.0000
1741945300480,743.2000,468.6000,698.0000,419.0000
1741945300518,777.2000,497.4000,810.0000,553.0000
1741945300552,801.6000,505.8000,856.0000,521.0000
1741945300579,804.4000,505.8000,862.0000,524.0000
1741945300617,816.8000,521.0000,858.0000,588.0000
1741945300646,836.6000,542.6000,797.0000,527.0000
1741945300682,850.4000,554.2000,879.0000,611.0000
1741945300709,852.2000,567.8000,865.0000,589.0000
1741945300739,845.0000,579.0000,826.0000,580.0000
1741945300766,842.4000,583.6000,845.0000,611.0000
1741945300792,837.2000,575.0000,771.0000,484.0000
1741945300820,825.8000,558.6000,822.0000,529.0000
1741945300847,814.8000,543.4000,810.0000,513.0000
1741945300875,823.2000,545.6000,868.0000,591.0000
1741945300912,818.8000,538.4000,823.0000,575.0000
1741945300947,835.6000,557.4000,855.0000,579.0000
1741945300983,840.4000,567.2000,846.0000,578.0000
1741945301021,839.8000,586.4000,807.0000,609.0000
1741945301050,825.4000,584.6000,796.0000,582.0000
1741945301088,820.6000,568.4000,799.0000,494.0000
1741945301115,813.4000,563.6000,819.0000,555.0000
1741945301150,822.0000,569.0000,889.0000,605.0000
1741945301185,812.8000,557.4000,761.0000,551.0000
1741945301216,787.8000,541.4000,671.0000,502.0000
1741945301246,759.2000,541.4000,656.0000,494.0000
1741945301280,729.2000,530.4000,669.0000,500.0000
1741945301316,707.2000,514.6000,779.0000,526.0000
1741945301354,693.6000,502.0000,693.0000,488.0000
1741945301379,720.4000,522.4000,805.0000,604.0000
1741945301414,743.2000,537.2000,770.0000,568.0000
1741945301452,722.8000,521.6000,567.0000,422.0000
1741945301483,713.8000,529.2000,734.0000,564.0000
1741945301520,705.2000,532.0000,650.0000,502.0000
1741945301547,690.6000,518.2000,732.0000,535.0000
1741945301584,677.6000,510.0000,705.0000,527.0000
1741945301619,700.6000,526.6000,682.0000,505.0000
1741945301650,680.6000,513.6000,634.0000,499.0000
1741945301681,678.8000,505.6000,641.0000,462.0000
1741945301717,663.6000,506.6000,656.0000,540.0000
1741945301745,648.2000,503.6000,628.0000,512.0000
1741945301787,644.8000,509.0000,665.0000,532.0000
1741945301812,647.4000,522.8000,647.0000,568.0000
1741945301838,650.8000,541.0000,658.0000,553.0000
1741945301865,656.8000,539.4000,686.0000,532.0000
1741945301889,683.2000,552.6000,760.0000,578.0000
1741945301916,677.2000,544.2000,635.0000,490.0000
1741945301945,693.4000,546.2000,728.0000,578.0000
1741945301971,711.2000,555.4000,747.0000,599.0000
1741945302000,698.6000,547.4000,623.0000,492.0000
1741945302031,686.6000,549.4000,700.0000,588.0000
1741945302067,714.0000,589.6000,772.0000,691.0000
1741945302095,698.8000,577.6000,652.0000,518.0000
1741945302134,672.4000,552.4000,615.0000,473.0000
1741945302170,656.8000,541.2000,545.0000,436.0000
1741945302202,649.8000,529.2000,665.0000,528.0000
1741945302233,612.6000,495.8000,586.0000,524.0000
1741945302263,613.0000,504.6000,654.0000,562.0000
1741945302296,617.4000,522.4000,637.0000,562.0000
1741945302331,636.4000,544.4000,640.0000,546.0000
1741945302365,637.8000,553.2000,672.0000,572.0000
1741945302404,651.8000,557.0000,656.0000,543.0000
1741945302432,644.4000,539.4000,617.0000,474.0000
1741945302470,654.6000,532.6000,688.0000,528.0000
1741945302504,658.2000,536.4000,658.0000,565.0000
1741945302537,653.2000,534.2000,647.0000,561.0000
1741945302571,666.2000,536.2000,721.0000,553.0000
1741945302596,661.6000,520.8000,594.0000,397.0000
1741945302633,649.8000,523.6000,629.0000,542.0000
1741945302671,656.6000,494.0000,692.0000,417.0000
1741945302700,678.8000,486.2000,758.0000,522.0000
1741945302736,680.8000,487.0000,731.0000,557.0000
1741945302768,694.8000,513.0000,664.0000,527.0000
1741945302804,703.8000,510.4000,674.0000,529.0000
1741945302834,707.6000,538.0000,711.0000,555.0000
1741945302868,678.4000,528.2000,612.0000,473.0000
1741945302896,663.6000,511.0000,657.0000,471.0000
1741945302934,654.6000,494.4000,619.0000,444.0000
1741945302964,638.8000,477.8000,595.0000,446.0000
1741945302992,602.2000,440.2000,528.0000,367.0000
1741945303036,595.2000,436.4000,577.0000,454.0000
1741945303065,589.2000,429.8000,627.0000,438.0000
1741945303095,590.0000,425.0000,623.0000,420.0000
1741945303122,590.4000,412.6000,597.0000,384.0000
1741945303146,602.0000,421.6000,586.0000,412.0000
1741945303173,612.2000,416.6000,628.0000,429.0000
1741945303195,621.8000,429.6000,675.0000,503.0000
1741945303235,616.8000,428.6000,598.0000,415.0000
1741945303264,605.2000,440.6000,539.0000,444.0000
1741945303295,580.8000,412.6000,464.0000,272.0000
1741945303332,556.4000,384.4000,506.0000,288.0000
1741945303363,527.6000,371.2000,531.0000,437.0000
1741945303399,514.2000,369.0000,531.0000,404.0000
1741945303435,512.6000,354.6000,531.0000,372.0000
1741945303468,520.4000,368.4000,503.0000,341.0000
1741945303504,548.0000,410.2000,644.0000,497.0000
1741945303538,551.8000,388.8000,550.0000,330.0000
1741945303571,577.6000,405.6000,660.0000,488.0000
1741945303599,612.8000,432.4000,707.0000,506.0000
1741945303638,634.2000,462.2000,610.0000,490.0000
1741945303665,646.6000,466.4000,706.0000,518.0000
1741945303700,675.6000,502.0000,695.0000,508.0000
1741945303732,674.6000,496.6000,655.0000,461.0000
1741945303767,672.0000,496.8000,694.0000,507.0000
1741945303803,689.0000,492.4000,695.0000,468.0000
1741945303833,691.4000,483.6000,718.0000,474.0000
1741945303870,666.6000,463.4000,571.0000,407.0000
1741945303899,663.6000,468.2000,640.0000,485.0000
1741945303937,642.6000,445.6000,589.0000,394.0000
1741945303968,632.0000,440.4000,642.0000,442.0000
1741945304001,614.2000,431.2000,629.0000,428.0000
1741945304034,612.4000,430.4000,562.0000,403.0000
1741945304065,618.0000,429.4000,668.0000,480.0000
1741945304104,625.4000,446.4000,626.0000,479.0000
1741945304131,610.0000,446.4000,565.0000,442.0000
1741945304167,616.6000,453.4000,662.0000,463.0000
1741945304205,630.0000,460.2000,629.0000,437.0000
1741945304236,612.0000,444.2000,578.0000,400.0000
1741945304264,621.0000,441.6000,671.0000,466.0000
1741945304300,624.6000,435.0000,583.0000,409.0000
1741945304334,629.8000,443.0000,688.0000,503.0000
1741945304369,627.6000,433.4000,618.0000,389.0000
1741945304399,628.4000,443.0000,582.0000,448.0000
1741945304432,614.4000,432.8000,601.0000,415.0000
1741945304465,626.2000,444.8000,642.0000,469.0000
1741945304498,622.0000,439.8000,667.0000,478.0000
1741945304532,636.2000,462.4000,689.0000,502.0000
1741945304567,650.0000,463.2000,651.0000,452.0000
1741945304603,661.8000,468.2000,660.0000,440.0000
1741945304634,649.2000,447.0000,579.0000,363.0000
1741945304669,615.6000,414.8000,499.0000,317.0000
1741945304695,558.2000,377.4000,402.0000,315.0000
1741945304734,504.4000,351.8000,382.0000,324.0000
1741945304765,448.6000,322.0000,381.0000,291.0000
1741945304792,387.0000,306.6000,271.0000,286.0000
1741945304819,327.8000,280.2000,203.0000,185.0000
1741945304846,301.2000,249.6000,269.0000,162.0000
1741945304873,273.0000,220.8000,241.0000,180.0000
1741945304916,238.4000,183.0000,208.0000,102.0000
1741945304949,249.6000,184.4000,327.0000,293.0000
1741945304979,258.0000,201.8000,245.0000,272.0000
1741945305016,251.6000,222.6000,237.0000,266.0000
1741945305051,252.6000,255.4000,246.0000,344.0000
1741945305083,255.8000,285.4000,224.0000,252.0000
1741945305117,228.4000,300.0000,190.0000,366.0000
1741945305143,228.8000,311.0000,247.0000,327.0000
1741945305172,219.0000,314.6000,188.0000,284.0000
1741945305193,210.4000,311.8000,203.0000,330.0000
1741945305220,217.4000,323.0000,259.0000,308.0000
1741945305246,218.4000,309.8000,195.0000,300.0000
1741945305281,206.6000,300.2000,188.0000,279.0000
1741945305314,229.4000,326.0000,302.0000,413.0000
1741945305348,221.8000,331.0000,165.0000,355.0000
1741945305382,193.8000,330.0000,119.0000,303.0000
1741945305418,183.2000,331.8000,142.0000,309.0000
1741945305449,182.4000,336.0000,184.0000,300.0000
1741945305484,169.4000,343.8000,237.0000,452.0000
1741945305516,195.6000,377.2000,296.0000,522.0000
1741945305552,205.2000,390.4000,167.0000,369.0000
1741945305582,205.2000,398.6000,142.0000,350.0000
1741945305617,205.0000,405.2000,183.0000,333.0000
1741945305649,207.4000,385.0000,249.0000,351.0000
1741945305685,178.6000,331.0000,152.0000,252.0000
1741945305712,173.8000,322.6000,143.0000,327.0000
1741945305739,179.2000,329.6000,169.0000,385.0000
1741945305765,178.0000,338.0000,177.0000,375.0000
1741945305791,154.6000,332.0000,132.0000,321.0000
1741945305831,161.0000,367.8000,184.0000,431.0000
1741945305853,155.8000,369.0000,117.0000,333.0000
1741945305880,165.6000,377.6000,218.0000,428.0000
1741945305914,165.2000,361.4000,175.0000,294.0000
1741945305948,168.8000,345.6000,150.0000,242.0000
1741945305974,158.6000,303.4000,133.0000,220.0000
1741945306016,158.0000,279.8000,114.0000,215.0000
1741945306042,142.6000,241.0000,141.0000,234.0000
1741945306069,142.4000,257.2000,174.0000,375.0000
1741945306096,142.2000,248.4000,149.0000,198.0000
1741945306123,139.4000,248.2000,119.0000,219.0000
1741945306149,149.2000,256.2000,163.0000,255.0000
1741945306179,152.2000,247.6000,156.0000,191.0000
1741945306213,150.4000,217.0000,165.0000,222.0000
1741945306249,154.8000,241.0000,171.0000,318.0000
1741945306281,172.2000,271.2000,206.0000,370.0000
1741945306315,176.8000,281.2000,186.0000,305.0000
1741945306346,181.2000,289.8000,178.0000,234.0000
1741945306383,187.0000,299.0000,194.0000,268.0000
1741945306419,185.8000,293.4000,165.0000,290.0000
1741945306448,172.4000,274.6000,139.0000,276.0000
1741945306484,158.4000,271.6000,116.0000,290.0000
1741945306515,166.2000,266.2000,217.0000,207.0000
1741945306550,166.6000,251.0000,196.0000,192.0000
1741945306587,214.4000,240.8000,404.0000,239.0000
1741945306613,280.4000,242.4000,469.0000,284.0000
1741945306650,325.6000,237.4000,342.0000,265.0000
1741945306679,400.4000,237.0000,591.0000,205.0000
1741945306717,471.8000,249.6000,553.0000,255.0000
1741945306751,495.2000,260.6000,521.0000,294.0000
1741945306780,513.4000,260.6000,560.0000,284.0000
1741945306809,572.6000,269.2000,638.0000,308.0000
1741945306852,557.8000,292.8000,517.0000,323.0000
1741945306881,596.0000,299.8000,744.0000,290.0000
1741945306917,635.2000,304.8000,717.0000,319.0000
1741945306953,629.0000,305.0000,529.0000,285.0000
1741945306987,605.4000,290.4000,520.0000,235.0000
1741945307020,635.2000,257.8000,666.0000,160.0000
1741945307046,605.2000,238.2000,594.0000,192.0000
1741945307081,611.8000,197.6000,750.0000,116.0000
1741945307116,654.4000,173.6000,742.0000,165.0000
1741945307152,671.4000,154.2000,605.0000,138.0000
1741945307184,656.6000,158.0000,592.0000,179.0000
1741945307212,639.2000,146.0000,507.0000,132.0000
1741945307250,590.2000,149.4000,505.0000,133.0000
1741945307277,556.2000,155.0000,572.0000,193.0000
1741945307305,552.6000,168.0000,587.0000,203.0000
1741945307334,552.4000,172.0000,591.0000,199.0000
1741945307361,564.8000,172.6000,569.0000,135.0000
1741945307400,591.0000,176.6000,636.0000,153.0000
1741945307436,591.6000,165.2000,575.0000,136.0000
1741945307467,573.6000,152.6000,497.0000,140.0000
1741945307501,605.0000,153.0000,748.0000,201.0000
1741945307536,660.2000,173.8000,845.0000,239.0000
1741945307568,652.6000,166.8000,598.0000,118.0000
1741945307603,669.2000,165.0000,658.0000,127.0000
1741945307629,720.2000,175.0000,752.0000,190.0000
1741945307668,728.8000,170.8000,791.0000,180.0000
1741945307695,696.8000,157.2000,685.0000,171.0000
1741945307733,674.2000,170.0000,485.0000,182.0000
1741945307761,662.8000,177.8000,601.0000,166.0000
1741945307788,634.6000,169.8000,611.0000,150.0000
1741945307814,634.6000,171.0000,791.0000,186.0000
1741945307842,649.8000,158.8000,761.0000,110.0000
1741945307871,683.8000,161.2000,655.0000,194.0000
1741945307899,695.0000,158.2000,657.0000,151.0000
1741945307937,737.0000,164.4000,821.0000,181.0000
1741945307966,709.6000,182.6000,654.0000,277.0000
1741945308001,744.8000,215.2000,937.0000,273.0000
1741945308030,737.0000,226.4000,616.0000,250.0000
1741945308066,666.2000,255.6000,303.0000,297.0000
1741945308092,570.6000,273.6000,343.0000,271.0000
1741945308118,549.8000,297.8000,550.0000,398.0000
1741945308148,480.6000,309.2000,591.0000,330.0000
1741945308176,453.4000,322.6000,480.0000,317.0000
1741945308200,518.0000,339.4000,626.0000,381.0000
1741945308231,594.4000,366.0000,725.0000,404.0000
1741945308270,621.8000,369.4000,687.0000,415.0000
1741945308297,638.0000,386.6000,672.0000,416.0000
1741945308334,667.0000,392.6000,625.0000,347.0000
1741945308368,650.8000,379.2000,545.0000,314.0000
